achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,suffer_score,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_temp,average_watts,device_watts,kilojoules,max_watts
1,1,23163300,1,81.4,146.3,7.757999999999999,0,FALSE,TRUE,10.010299999999999,4778,295.6,237.6,42.2768,-83.751112,garmin_push_6173155896,FALSE,FALSE,g7405469,TRUE,FALSE,FALSE,4687236819,13,United States,FALSE,a4687236819,2,acaaG~ee~NgAYa@OcAi@}EmB_@UY[Da@Lk@CCY?c@Jk@@g@AiBHkAMq@Hc@@g@AcAPeCHUISE]?e@@m@Cq@AM?c@LSCS?e@FiC@cCFaBAuAHmAAg@B]?oBJe@Ae@BmB?c@JWj@Oj@mBhDOt@Y^]v@G^e@nAo@IoAFkA@kACs@Ue@Ka@O[Ce@@gC^i@J[CUB_@Je@@MXOJUl@_@PeA`@Or@LjB?l@A`@Mp@X~BVd@Lh@@f@Hp@Ah@_@d@Ub@XvCFzACFGDM?u@Ne@?e@De@GKHQh@Ub@[`@_@\a@Hg@Da@N]^c@Ha@W[c@a@Wc@Ge@Lc@?e@Ga@SiAOWc@c@OMOUk@AUCCc@Ka@W_@?Wd@cAn@WFSREN@LER[XSL{@ToAEe@}As@eAUE{@[o@{@Ug@GYE]Y_@c@Q]WCU]{@GCBKB?_@o@Eq@Ko@AqAEe@DmAJg@bAmDDEPYOiAHm@HMLKdAi@^YPWb@GZ?TO^_@Po@Z_@Ti@Jo@d@kAFc@j@qAAoAV_Bp@}@`@kAr@gCf@w@Vg@Ze@`@YRKfBs@~@w@b@SdAc@t@MPKNaAHKVeAT]^]JELBb@VXb@Pl@Fh@Ap@Lp@LXAA?XCKJb@Rd@R\@p@L~AJl@@h@Dn@Pz@\^\Pl@`@HC^T\J@ZNjA?z@\]d@O^Yd@Mh@?Vb@GnCCh@CdBJp@GrAIn@IlA\Xb@CfAOd@ANh@V~AMp@Jl@hCFd@AZ\Nh@f@vAXb@r@dCZb@b@BrBGnDCjABb@GlAA`@?rBGd@B|@G~DAvCGd@@TGFGlFGz@EtC?hACrB@lAGb@BVZIf@YlADHDBb@FL?`CKb@BVEt@}DTg@\_@^i@Tw@D]Nm@Ve@XUb@U^Wp@aATg@Nm@Bq@CcBQi@Km@Ho@Z]d@OVQZFhAZfBt@f@@~Dy@b@AzAA^Cx@@d@CfBATEJEVAb@Mh@KDmAM}D?cBBwADCZBDKRAjAA~AGRB,165,11.879999999999999,4645,snowy bird! 🙌🏻,0,0,FALSE,2,2021-01-26T22:08:20Z,2021-01-26T17:08:20Z,42.281612,42.281612,-83.754076,-83.754076,80,(GMT-05:00) America/Detroit,131.9,0,FALSE,Run,5004625580,5004625580,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,58.4,126.9,0,0,FALSE,TRUE,0,2402,NA,NA,NA,NA,garmin_push_6167883974,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4681958882,9,United States,FALSE,a4681958882,2,NA,150,0,2402,HIIT w/ Zena,0,0,FALSE,2,2021-01-26T00:07:19Z,2021-01-25T19:07:19Z,NA,NA,NA,NA,13,(GMT-05:00) America/Detroit,0,0,TRUE,Workout,4999158626,4999158626,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,NA,100,0,0,FALSE,TRUE,0,2050,290.8,290.8,NA,NA,garmin_push_6164623203,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4678640525,9,United States,FALSE,a4678640525,2,NA,129,0,2050,Pilates + arms w/ Zena/Steph/Cody,0,0,FALSE,2,2021-01-25T12:04:06Z,2021-01-25T07:04:06Z,NA,NA,NA,NA,5,(GMT-05:00) America/Detroit,0,0,TRUE,Workout,4995729531,4995729531,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,NA,95.1,0,0,FALSE,TRUE,0,618,255,255,NA,NA,garmin_push_6163125052,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4677295846,4,United States,FALSE,a4677295846,2,NA,137,0,618,Hang board,0,0,FALSE,2,2021-01-25T01:44:20Z,2021-01-24T20:44:20Z,NA,NA,NA,NA,1,(GMT-05:00) America/Detroit,0,0,TRUE,RockClimbing,4994312253,4994312253,-18000,everyone,NA,NA,NA,NA,NA,NA
2,1,23163300,1,83.1,138.9,7.9848,0,FALSE,TRUE,8.155899999999999,3714,258.4,233.6,42.276786,-83.751141,garmin_push_6162579549,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,4676753857,16,United States,FALSE,a4676753857,2,{d`aGltd~Ne@EmADqA@sAKeAHe@?e@Bg@Aa@QG_@e@GkA?sADkASsB?QIi@EEQ@q@Cq@@{@Ls@Ek@@w@Aw@?Ca@a@e@Ag@HGCEq@?u@CSGgBBa@?s@CGUDCIEo@Do@HYOm@iA[c@Ia@A]ByCCkAIc@?g@GkAEyAE_A@oACc@Ua@[Sa@_@[}AcAe@MmAaAOQ?Ma@MMRi@nA[b@Wj@e@|A[`@SNa@Ta@WO_@Cm@Y]Kd@Hh@AH_Ap@c@Lq@n@aAVaAHs@BaAC}@I{@YOIk@EcDi@kAW_A[ISa@Y]Qc@Kc@Ca@Q{@k@[_@qAeAKM{@sBa@Uc@Ge@H_@T]ZM^[b@YC{@Oc@Cc@Va@LoBi@gBNc@HOHYZc@Py@DeAf@y@bAa@Pg@Aw@Le@LQRm@jBY`@c@Tc@Le@A[CmAG[QQm@As@Go@?[Po@Xu@Ls@NyCNk@hBqEjA{ATg@Nm@?s@MyAAs@KcBBo@Do@Lq@T[LK@AHFItCBr@Lj@ZJx@aAf@gA\_@|AgAbAi@~@a@^Iv@Gf@@~AVtBt@`@TzAhAbBjA|ArAtBbCh@t@\Zf@?Ze@L]\YZXFl@@bACp@Nn@X^^V~FzB`BZb@NvAp@`@NHp@Xf@^Vd@Db@N`@Zb@P`@J`@VNl@Dp@?t@Dn@DRd@E`Ai@JSGq@V_@bAdBZKz@{@t@eARm@n@sAPg@FCpAbAZRf@l@_@nA]~@IZ?NBDtAz@p@ZbAl@x@^`@NjAJf@@VCn@@bBDd@Ff@AjAFhAAf@B^Nx@FhAPd@@b@AnB?d@Cn@D`@Jd@?d@Ed@?f@FHNDr@Gl@Dh@Yn@@Bb@Ld@RlAJT?@f@Cp@DVP\Cp@?rAJxCRd@DBAHH^^B`AAjAFf@?ZKDEdAErB?b@Cb@B,156,12.96,3677,Argo,0,0,FALSE,2,2021-01-24T21:24:14Z,2021-01-24T16:24:14Z,42.276784,42.276784,-83.751268,-83.751268,34,(GMT-05:00) America/Detroit,59.2,0,FALSE,Run,4993740902,4993740902,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,118.3,0,0,FALSE,TRUE,0,902,NA,NA,NA,NA,garmin_push_6156607311,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4670625857,5,United States,FALSE,a4670625857,2,NA,141,0,902,core,0,0,FALSE,2,2021-01-23T23:09:46Z,2021-01-23T18:09:46Z,NA,NA,NA,NA,3,(GMT-05:00) America/Detroit,0,0,TRUE,Workout,4987346630,4987346630,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,84,145.1,8.874,0,FALSE,TRUE,2.7143,1101,263.4,249.8,42.27681,-83.751219,garmin_push_6156542536,FALSE,FALSE,g6005207,TRUE,FALSE,FALSE,4670553579,14,United States,FALSE,a4670553579,2,}}`aG~|f~N}@Dc@Hc@SMm@Ds@UcBDiBL_@?q@AUgCDG]C_BfBJ?s@Hg@b@G|A@d@C^Bd@CrBA`BI\Bb@CbADVKPC`BGT@ZCGe@BA`@Jx@CpBOjDBi@FqBJ_AAu@@i@FEAYi@YyAe@}Du@cECs@g@_DKcBQ{Aa@sCOoAAi@DKd@C^@jACzAB`BGf@Bf@Ad@Gd@Bb@AVEFm@?aBOyCCiBU]c@Ia@Cc@J,156,12.96,1101,test run - no tape or brace,0,0,FALSE,2,2021-01-23T22:30:45Z,2021-01-23T17:30:45Z,42.280797,42.280797,-83.762877,-83.762877,18,(GMT-05:00) America/Detroit,10.9,0,FALSE,Run,4987270364,4987270364,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,NA,8.9136,0,FALSE,FALSE,1.9312,780,NA,NA,NA,NA,NA,FALSE,NA,g6005207,FALSE,FALSE,FALSE,4670567456,7,United States,TRUE,a4670567456,2,NA,NA,0,780,forgot to start,0,0,FALSE,2,2021-01-23T22:20:00Z,2021-01-23T17:20:00Z,NA,NA,NA,NA,3,(GMT-05:00) America/Detroit,0,0,FALSE,Run,NA,NA,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,83.2,0,0,FALSE,TRUE,0,572,NA,NA,NA,NA,garmin_push_6146562857,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4660319712,5,United States,FALSE,a4660319712,2,NA,108,0,572,Hang board,0,0,FALSE,2,2021-01-22T01:36:48Z,2021-01-21T20:36:48Z,NA,NA,NA,NA,1,(GMT-05:00) America/Detroit,0,0,TRUE,RockClimbing,4976602894,4976602894,-18000,everyone,NA,NA,NA,NA,NA,NA
7,1,23163300,1,82.7,150.2,8.8704,0,FALSE,TRUE,8.9061,3707,276.3,230.4,42.276817,-83.751134,garmin_push_6146001335,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,4659678165,15,United States,FALSE,a4659678165,2,{d`aGntd~NKGyA@m@AUCkA@uAHg@C}B@g@Ee@@y@KqAa@]SMMwCL_@C?q@GwADoAc@Ic@Rc@Ha@ESuB?w@Gs@GQc@OiAk@UFGq@QuDs@Ac@BkAIg@?iAi@W?WUAg@@cBEg@kBGOBw@KwA@e@M[UCKKI_@UUAa@WcBwAuA{@E@c@q@WCQVo@tAi@lCS`@]b@a@\SFa@]Gu@EUWa@]VBp@Y`@_@Va@PYCMo@KmAIgBDeBIgEPw@Do@ZeBVm@rB{D|@}BPm@d@Gb@MPQLAb@S^Yb@Sb@M^]Nm@X_@b@YZ]Vc@f@kAx@wB`@{ALq@Ho@NyDCgBGq@WcBWeAUg@KMq@g@a@S]YKMS_@eBqCyAkB]]_@[g@{@q@s@Wg@Ok@We@UUa@Wy@_AAg@Ni@Cu@Go@s@}AKq@t@mAb@?b@H`@Px@~@jA@d@?b@Gf@@b@R`@Jt@Ad@Mf@G\A^e@x@?FGDe@ByACyAKo@Si@Cu@ImC?gBK}E?m@Xa@^YBKDu@EwHGsCBq@EiBFGd@ArBFtB@pBCb@QL[Dq@?wCBCDgBTi@|@{@p@u@DDPABELs@\FHCJhAGn@LfBNvAl@lCJn@J`BX`@b@BNNN|@@b@HH@r@PxA`@nBBbAPl@Bf@Ed@Lf@M`BJl@n@rA`A~Af@rATb@Jb@Xh@`@XTf@FjA?j@Hn@Bn@?z@NzFFp@?l@LzAQr@?p@Jt@^Nb@MpBIPj@Br@Ff@`@`@Td@HbBJp@DfAT`BJl@LtAGt@EbBLp@Nl@jAhAb@PN@|@MDrECt@?r@Dr@FzCG`BJjBc@|AKn@a@hAMpADt@Nn@Bp@G|BB|CEVCbCBD@j@Er@CvCK`BAp@DL?v@GpBBhAChDBt@Fr@C`A?bCCX?n@IhBCpBNF^?b@EbDK,173,18,3614,B2B -> Arb,0,4,FALSE,2,2021-01-21T21:57:47Z,2021-01-21T16:57:47Z,42.276785,42.276785,-83.75128,-83.75128,83,(GMT-05:00) America/Detroit,62.3,0,FALSE,Run,4975936143,4975936143,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,91.5,0,0,FALSE,TRUE,0,604,NA,NA,NA,NA,garmin_push_6136274373,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4650022672,7,United States,FALSE,a4650022672,2,NA,109,0,604,Hang board,0,0,FALSE,2,2021-01-20T02:20:13Z,2021-01-19T21:20:13Z,NA,NA,NA,NA,1,(GMT-05:00) America/Detroit,0,0,TRUE,RockClimbing,4965902252,4965902252,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,83.5,149.5,8.4924,0,FALSE,TRUE,4.9037,2083,283.5,249.7,42.27667,-83.751241,garmin_push_6136073603,FALSE,FALSE,g7405469,TRUE,FALSE,FALSE,4649823422,14,United States,FALSE,a4649823422,2,ce`aGdtd~NREnB?BHAx@DZ\b@Bn@Gr@CpA@bBF~AEt@?fB?p@Ln@@t@CdBKr@RdBAp@Er@Bt@@xCHd@DDD\`@FnA?dAEHp@Tf@Nj@RbEEfEHlD?lCJn@p@~BTj@^\Zl@`Al@|@Bp@GTd@?xAQpA@zBAtBB|AAr@CZQh@g@h@g@\{A?}AQeALg@BeA_@c@EK@YCc@MIJPj@n@pAZ\t@j@Jl@ZXX`@ZN\Bj@Ot@RbAn@b@Nd@CVFx@Jb@GR?T[Z?|@\L@\IEq@Ok@Wm@Do@?s@Gm@?o@EUAq@B_BN{CIk@u@g@e@@q@KGCKo@IeA?WLa@AgBEq@?u@Bs@Fs@JUV_B@mAAwBHm@b@AhBPhAGBGE_CG[Qg@[SUEe@AkA?kABc@Da@Xq@hAc@Hc@DmAB{@ACIAs@[wGGs@E_DACYECe@IC{AJq@@g@BWc@Ko@GcB?}CAc@@q@CcB@wCGeBDs@?{CGoCBs@IaC@{AEc@gBB,173,11.16,2079,Icy Eberwhite,0,0,FALSE,2,2021-01-19T22:24:03Z,2021-01-19T17:24:03Z,42.27682,42.27682,-83.751222,-83.751222,45,(GMT-05:00) America/Detroit,54,0,FALSE,Run,4965694471,4965694471,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,83.2,147.4,8.9388,1,FALSE,TRUE,5.265899999999999,2127,283.7,249.8,42.27679,-83.75125,garmin_push_6130688347,FALSE,FALSE,g7180745,TRUE,FALSE,FALSE,4644420332,15,United States,FALSE,a4644420332,2,yd`aGbtd~NJCnBIXTJrCDb@DBtABd@ClIId@?dAFn@A`@ZBxA@tCEPSB@F`@V`@NjCtAtA`@b@@b@Cb@Kf@C`@Hn@\jADf@Ab@HXb@JvCFb@d@AvBMBIAs@KuA?q@@KFClBAd@ERE@q@E}BAwBOeEDq@BeBDo@@eBX_@r@Af@E\?BJHfCCr@?t@L`G?hFBlADNpBC`@CHCIgE@q@IyC?mCCo@EyCBiAd@OnAKl@OLDLn@Fr@Br@El@Bv@A|ADhD?dCBp@DpCIb@MZc@\a@TUf@BjARvABh@HbGFxAQR}DPc@?e@Ce@@sB?uBFiC?uBDgCEoCHc@AmAH_CFg@Ac@Ga@?qGL_B@oBD}D@a@EKOC{C@eBOqJBwACkABeBGkBAcKAYGAiABm@?,166,12.24,2121,Almost art?,0,0,FALSE,2,2021-01-18T23:49:00Z,2021-01-18T18:49:00Z,42.276776,42.276776,-83.751219,-83.751219,41,(GMT-05:00) America/Detroit,57.3,0,FALSE,Run,4960078281,4960078281,-18000,everyone,0,NA,NA,NA,NA,NA
1,1,23163300,1,83.1,151.1,8.3412,0,FALSE,TRUE,6.667,2896,282.9,247.8,42.276871,-83.751203,garmin_push_6124932797,FALSE,FALSE,g6005207,TRUE,FALSE,FALSE,4638546004,12,United States,FALSE,a4638546004,2,_e`aGjtd~NJGfA@p@Gt@@NB|AFf@InCIf@Bb@FDfEHjECr@CPDrB?z@@t@PlBFBz@@hAJx@Ad@Eg@CY?sCR_@N?hARFd@?nCGf@CrBGzB@d@Af@BpBEL[?_@QaE?aAz@iDLq@Hs@BwBQsAKYc@C_BDcBo@i@EcA?If@Fj@DjBDb@?n@Ct@AFEAEk@IiCAyCB?@BJlBH~EC?Gk@EcBAyDBE?B?bAJfCDlCb@Hd@@hAR`@HxBX?AFHQhA?r@Bx@^Xb@JnABp@G@ISaGSg@s@eAYe@Om@m@mEEs@?u@Fs@Gs@CC[Aa@BuBc@e@Qg@Ke@Gc@?Bx@AjC@t@AlAFzAAbAHhBAn@Ke@Gs@CqADgD@?FzAB|BFtAA`@Ie@M{D?mBJ?AVJbGAn@H\jABnD^^H`@T?N[zAAr@Vd@dAPfBDX^JzAFRAr@HJz@JNXt@HCzB@?BNBd@ER_AFkAD{@?wFJqBEiA[e@?gA@qBAQuC[Oc@A{BBCkCYg@QkAcA?iBJkACaJNe@CkBCCAMe@Cq@QyAHs@B_E?sABs@CiBIs@@_@lADh@D`AAn@B,176,12.24,2878,Koch Hill x6,0,1,FALSE,2,2021-01-17T19:48:53Z,2021-01-17T14:48:53Z,42.276808,42.276808,-83.751251,-83.751251,65,(GMT-05:00) America/Detroit,127.9,0,FALSE,Run,4953969590,4953969590,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,84,156.1,9.428400000000002,2,FALSE,TRUE,11.3307,4483,294.6,248.5,42.276715,-83.75125,garmin_push_6119129676,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,4632472481,16,United States,FALSE,a4632472481,2,ce`aGzsd~NJExAEZYVCtABl@AhALvCMBGFu@EeBJa@XE?s@QmBMq@?eBFu@F{CImAAq@@s@FEhAQd@@b@Gd@Bb@H~BLd@C\KVAv@\BIKmAC}@EgB?uAK_D?qCMgGD{CEsCSeBAs@Bu@As@@yDOcBAiAKa@Iu@KmFJiBCcBB{BAaBB_EKaGBu@As@WiECiBBgBCiBLk@lAeB\YzDLjAENBb@I`@OJBXJhAFb@?`AAZIFMhABdFGb@STi@RUHa@p@a@`@MhAMf@@b@Hf@Af@G|@C`@K@qC@Cd@@z@Hv@@fAe@x@A~AGDGEyAQoB?uEGiBIo@?kECm@@OZa@XWtBCLEJYVaBTi@^^nAz@H~BRlNC`BJtCBpGNhJArADbGAf@CAFf@@t@H~ABxBAhCJpH?bBMtCGp@[|BWzAs@hCM\Wd@i@`B{@tBaAdDU`Ac@|Ay@tF[vAYbB{A~J[zAg@nC?`@m@pFEdABn@Ap@In@KxCCrDDjAE~@JJFl@Ld@BzF?fBD`G?bBJvFBvEA~BDd@@rCCPLvDAt@@zCH`G?zFJhCClEDnD?t@Cp@MlA[`BQj@m@tAq@jA[^a@^qA`ByBbCsA`BqG~Ga@LOEEoAAq@B_DGs@Cu@@wAGo@GeBCyFCuBGgB?gGGoCAuCEyCBgBI}ADuAIm@Aa@?s@Fs@Ae@Gm@CeBBuACSqCHwBAg@BoB@cEFi@Bi@@c@AoBBU_@Aq@[_E?q@Fs@?u@G][@i@Ig@Qe@CoB@oACoBJoB?_@UIq@KyC@u@AsA?yCEcBBqCEcB@u@AKYGyA@,171,13.68,4326,"Sidewalks, just winging it",0,0,FALSE,2,2021-01-16T21:44:49Z,2021-01-16T16:44:49Z,42.276822,42.276822,-83.751176,-83.751176,125,(GMT-05:00) America/Detroit,86,0,FALSE,Run,4947631703,4947631703,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,101.9,0,0,FALSE,TRUE,0,1955,NA,NA,NA,NA,garmin_push_6113630740,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4626940202,7,United States,FALSE,a4626940202,2,NA,137,0,1955,Core,0,0,FALSE,2,2021-01-16T00:36:46Z,2021-01-15T19:36:46Z,NA,NA,NA,NA,5,(GMT-05:00) America/Detroit,0,0,TRUE,Workout,4941870987,4941870987,-18000,everyone,NA,NA,NA,NA,NA,NA
0,1,23163300,1,68,135,21.700799999999997,0,FALSE,TRUE,21.7417,3607,NA,NA,NA,NA,garmin_push_6108549987,FALSE,FALSE,b5743538,TRUE,FALSE,FALSE,4621808236,10,United States,FALSE,a4621808236,2,NA,153,26.64,3607,Breaking Bad,0,0,FALSE,2,2021-01-14T22:22:49Z,2021-01-14T17:22:49Z,NA,NA,NA,NA,35,(GMT-05:00) America/Detroit,0,0,TRUE,Ride,4936517012,4936517012,-18000,everyone,10,20,NA,FALSE,NA,NA
9,1,23163300,1,82.9,156,9.0792,0,FALSE,TRUE,8.1005,3299,258.4,234.1,42.276816,-83.751165,garmin_push_6103375036,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,4616648603,16,United States,FALSE,a4616648603,2,ke`aGttd~NCEICgAAg@Gc@?WFs@Be@Ag@Fq@?]CyA?SCAUGQ}BW{AVe@Ee@AaBIEB@A?AaCMc@A}@GyBBaACmAB]Ac@Oc@E{@@e@GIKOo@Ia@D]Bs@GeAc@C_A?aBK}@AAaBGa@QIACAk@E[wFcBsAg@Ss@Im@Bo@NgAXkAa@YYQQEOOd@uCn@}Ba@?yAtCQp@Sf@Wf@_@`@c@Pg@M@m@Qo@WUI`@Fn@QTQLa@Re@J[`@SLiAXiALeAAaBKq@S[QSCc@@e@IeE_Aa@O]a@a@Ya@Oe@Eg@A][a@Sq@w@{@{@Ye@Yi@Oc@Ue@SGSCg@B}@b@W\Sf@YHc@Oe@Ce@@cAh@]EgAa@M?mANw@D_@TSPc@D[?e@N}@`@u@~@UR_@HiADWF_@Rk@pAc@t@_@\c@Rc@Be@?k@Co@G]c@IuA@q@Hs@Ti@Nm@V_DJm@Nm@Ri@fAiCbAoAXg@Pe@Ps@AoAQiDByA?SFq@Va@JIDBErCFp@Xf@d@KZa@hAuB^]tA_Ad@Qb@Wd@Qb@K`AFjALpB`@b@PfAj@~@p@x@t@nAv@nBfBx@n@pA~A\P\[Vk@NO^PPj@Dn@CdAFp@Xd@^Zb@TfAd@~EnAnAd@hB~@Fp@\b@d@NhAXJF\\d@L`@RVd@Dn@@z@D|@XZb@Ox@k@BIGs@R_@HBVd@Xp@ZNt@y@`AmBTSj@uANg@FCTNBLFFxClBtAx@jBrAb@Jn@?\RhAlCL^PJ~ETbAf@n@Br@?N@|BBdAFAhE@Bf@Hz@Vf@H`ABd@Lf@Bb@NJ?BXDdBDr@j@TVXb@Bd@EV@HDLVDp@Ct@Fp@FTRTJZd@FjAAd@Hj@@t@GbA?d@ClC@,178,13.32,3212,Argo,0,1,FALSE,2,2021-01-13T21:46:25Z,2021-01-13T16:46:25Z,42.276865,42.276865,-83.751304,-83.751304,93,(GMT-05:00) America/Detroit,53.4,0,FALSE,Run,4931128110,4931128110,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,NA,97.7,0,0,FALSE,TRUE,0,634,NA,NA,NA,NA,garmin_push_6088487208,FALSE,FALSE,NA,TRUE,FALSE,FALSE,4601845295,9,United States,FALSE,a4601845295,2,NA,125,0,634,Hang board,0,0,FALSE,2,2021-01-11T02:42:04Z,2021-01-10T21:42:04Z,NA,NA,NA,NA,1,(GMT-05:00) America/Detroit,0,0,TRUE,RockClimbing,4915656325,4915656325,-18000,everyone,NA,NA,NA,NA,NA,NA
2,1,23163300,1,82.6,160.7,8.967600000000001,0,FALSE,TRUE,5.2881,2139,284.8,249.6,42.276747,-83.751256,garmin_push_6088388334,FALSE,FALSE,g5491554,TRUE,FALSE,FALSE,4601756278,12,United States,FALSE,a4601756278,2,ud`aGhtd~N~@AbBKjCBd@Ef@BlBEz@BDn@FfB@n@Ar@L|DfA^LJf@AjAB^X~@ZvAx@rAh@b@Jl@Db@C`@IT?RDdAf@d@BjAA^JR\Ln@HbCDDnBAJAFIb@DBbA@tCJdE?bDD~GCn@?n@FXB@`BEdAMjABdCAh@D`@NPJF@p@c@`@Er@CF@@APi@?kACo@?g@HE~@?VLbAdAXA@i@M}FC[DeAQwEEcG@aAAk@?q@EKiC?m@DkA?kDGgAFkDHuB@WEIYCA_@BC~@HdBAj@c@JSLa@Ne@DM?OYCk@EsBQsE?oBQk@y@eAYg@Qm@YyBUa@yBGe@BeA_@_@IOAq@HC\?`@DhC?jCKk@CsAAoEDEDtFF|AA?Im@IoG?WBA?v@Ht@FfB@vAGn@a@Vc@Fc@?c@BQPa@BqB?e@De@?a@KCo@AcBGcB?uCCm@wC@c@B{@AiADmB?wAB,181,12.24,2123,Sidewalks & short hills,0,0,FALSE,2,2021-01-10T22:31:38Z,2021-01-10T17:31:38Z,42.276751,42.276751,-83.75125,-83.75125,73,(GMT-05:00) America/Detroit,79.7,0,FALSE,Run,4915560220,4915560220,-18000,everyone,0,NA,NA,NA,NA,NA
3,1,23163300,1,82.9,149.7,8.8092,0,FALSE,TRUE,5.492100000000001,2383,293.7,241.8,42.276817,-83.751176,garmin_push_6081836457,FALSE,FALSE,g7405469,TRUE,FALSE,FALSE,4595032389,13,United States,FALSE,a4595032389,2,}g`aGjtd~N_@GiAGg@B?n@JxBAb@}C?e@DUh@QFLd@RvANl@Ff@Dp@Ll@\bCBZW\RdCMr@@r@Ll@X~B@ZFp@r@`DDd@GD_@Ae@Ji@@c@EqB@m@Ee@BmAAgBLg@?YCc@BmAABEBHa@BG\{BBe@AyBNeBCkAFs@CgADmBAsCHSK?GYIAEX}Ag@Cw@Hu@CkADmAEu@@_AHaC@c@Di@Ae@ImAB_C@a@DsC@QB}@?eAFoEFqAC[Cc@Fe@@[A{A?mABoB?_Am@Mk@Wq@HTNANm@z@cCpAeDp@_Bb@yAVg@pAmDbCiGh@iAFA^Vd@LhA?d@EnDAhAEdBAlBG|@@lAGz@BhAEhACf@@bACpBA`@QRAJ@ZJf@Ad@EdC?d@Ez@Ff@C`@MPAhA?pBERCX]|@cD?q@BQLAdA?bC^hAUd@@`@B@@Z@|@?l@Fh@AZFn@Ob@OlAEvAd@b@Hb@@lANrBM`ADdDC,171,12.24,2244,NOPED right back outta Sunset-Brooks,0,1,FALSE,2,2021-01-09T22:05:11Z,2021-01-09T17:05:11Z,42.27727,42.27727,-83.751255,-83.751255,49,(GMT-05:00) America/Detroit,63.9,0,FALSE,Run,4908505960,4908505960,-18000,everyone,0,NA,NA,NA,NA,NA
0,1,23163300,1,83.5,145.6,8.413200000000002,0,FALSE,TRUE,5.3428,2360,276.2,247.4,42.27679,-83.75115,garmin_push_6071441469,FALSE,FALSE,g7180745,TRUE,FALSE,FALSE,4584583469,14,United States,FALSE,a4584583469,2,ae`aGttd~NICQAsCBe@BIAAq@HgBGCOYKgA?aBDgBAe@DEHs@IyDBo@@cDFcBFgEFkCAgBEeAHgCHu@Bo@GiACs@?s@GuAHo@l@mCBc@Gm@RuAH]?uCBeA?eBIcECa@c@O]AoAQs@}BCUDeBG}ACeBWkAS{AEc@GyBcAyBQ}@]_@kA?}@Fa@AQ_A@mAMs@@u@I_CB{FK{C?s@Kq@ASYe@g@e@c@uAUg@_@_AqAeBQm@Km@?q@FSJKJCb@CLPVjA?HG^`A~BPj@B\Np@^jA\p@Pj@J|ABbGF`EC\CHG`BJVGPBr@Hn@Rn@\LPEb@Ef@M^AN@FBJJXzA^t@Rh@H`BXhDf@dE@n@C`@?l@Lp@h@lAh@h@TNb@Jb@ENPENK`CJ|A@dBFt@?b@?fAGhCDfAi@`Ca@tAGnAAxCDr@ClADfAHp@Ar@Br@CfBEp@?fBK~B@p@G`HBB?p@IrC?r@FRQpBVdB?v@SbCGjA@Xd@Nb@ClASjB@,163,12.96,2286,Arb was too icy,0,0,FALSE,2,2021-01-07T22:26:06Z,2021-01-07T17:26:06Z,42.276812,42.276812,-83.75131,-83.75131,39,(GMT-05:00) America/Detroit,45.5,0,FALSE,Run,4897561280,4897561280,-18000,everyone,0,NA,NA,NA,NA,NA
